date,X,Y,Z,LPBP,Accumulated_Index,Index_with_which_day
2019-09-23 08:00:36,104.0,656.23,46,685,108.35,107.13
2019-09-23 06:00:39,104.0,656.23,46,685,108.35,107.13
2019-09-23 04:00:36,104.0,656.23,46,685,108.35,107.13
2019-09-23 02:00:36,104.0,656.23,46,685,108.35,107.13
2019-09-23 00:00:36,104.0,656.23,46,685,108.35,107.13
2019-09-22 22:00:41,104.0,656.23,45,685,108.35,108.35
2019-09-22 20:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-22 18:00:35,104.0,656.23,45,685,108.35,108.35
2019-09-22 16:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-22 14:00:43,104.0,656.23,45,685,108.35,108.35
2019-09-22 12:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-22 10:00:36,104.0,656.23,45,685,108.35,108.35
2019-09-22 08:00:38,104.0,656.23,45,685,108.35,108.35
2019-09-22 06:00:40,104.0,656.23,45,685,108.35,108.35
2019-09-22 04:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-22 02:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-22 00:00:38,104.0,656.23,45,685,108.35,108.35
2019-09-21 22:00:36,104.0,656.23,45,685,108.35,108.35
2019-09-21 20:00:38,104.0,656.23,45,685,108.35,108.35
2019-09-21 18:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-21 16:00:40,104.0,656.23,45,685,108.35,108.35
2019-09-21 14:00:38,104.0,656.23,45,685,108.35,108.35
2019-09-21 12:00:35,104.0,656.23,45,685,108.35,108.35
2019-09-21 10:00:35,104.0,656.23,45,685,108.35,108.35
2019-09-21 08:00:41,104.0,656.23,45,685,108.35,108.35
2019-09-21 06:00:39,104.0,656.23,45,685,108.35,108.35
2019-09-21 04:00:37,104.0,656.23,45,685,108.35,108.35
2019-09-21 02:00:40,104.0,656.23,45,685,108.35,108.35
2019-09-21 00:00:36,104.0,656.23,45,685,108.35,108.35
2019-09-20 22:00:39,111.33,656.23,45,685,112.02,112.02
2019-09-20 20:00:37,117.33,656.9,45,685,115.08,115.08
2019-09-20 18:00:41,124.44,664.0,45,685,119.24,119.24
2019-09-20 16:00:43,123.78,663.34,45,685,118.85,118.85
2019-09-20 14:00:41,134.89,674.44,45,685,125.36,125.36
2019-09-20 12:00:35,134.22,673.77,45,685,124.97,124.97
2019-09-20 10:00:35,134.22,673.77,45,685,124.97,124.97
2019-09-20 08:00:43,144.89,673.77,45,685,130.3,130.3
2019-09-20 06:00:39,144.89,673.77,45,685,130.3,130.3
2019-09-20 04:00:40,144.89,673.77,45,685,130.3,130.3
2019-09-20 02:00:41,144.89,673.77,45,685,130.3,130.3
2019-09-20 00:00:40,144.89,673.77,45,685,130.3,130.3
2019-09-19 22:00:39,144.89,673.77,44,685,130.3,131.62
2019-09-19 20:00:38,144.89,673.77,44,685,130.3,131.62
2019-09-19 18:00:43,137.78,662.67,44,685,125.79,127.09
2019-09-19 16:00:37,141.11,666.0,44,685,127.75,129.05
2019-09-19 14:00:40,141.78,666.0,44,685,128.08,129.38
2019-09-19 12:00:35,142.44,666.0,44,685,128.41,129.71
2019-09-19 10:00:39,142.44,666.0,44,685,128.41,129.71
2019-09-19 08:00:42,142.44,666.0,44,685,128.41,129.71
2019-09-19 06:00:41,142.44,666.0,44,685,128.41,129.71
2019-09-19 04:00:38,142.44,666.0,44,685,128.41,129.71
2019-09-19 02:00:40,142.44,666.0,44,685,128.41,129.71
2019-09-19 00:00:38,153.56,666.0,44,685,133.97,135.27
2019-09-18 22:00:37,152.89,665.33,43,685,133.58,136.24
2019-09-18 20:00:40,152.89,665.33,43,685,133.58,136.24
2019-09-18 18:00:38,152.22,664.67,43,685,133.19,135.84
2019-09-18 16:00:39,155.56,664.67,43,685,134.86,137.51
2019-09-18 14:00:38,148.44,652.9,43,685,130.29,132.9
2019-09-18 12:00:37,147.78,652.9,43,685,129.96,132.56
2019-09-18 10:00:35,145.11,650.24,43,685,128.39,130.99
2019-09-18 08:00:39,145.11,650.24,43,685,128.39,130.99
2019-09-18 06:00:41,145.11,650.24,43,685,128.39,130.99
2019-09-18 04:00:39,145.11,650.24,43,685,128.39,130.99
2019-09-18 02:00:41,145.11,650.24,43,685,128.39,130.99
2019-09-18 00:00:40,141.78,646.91,43,685,126.44,129.03
2019-09-17 22:00:38,141.78,646.91,42,685,126.44,130.41
2019-09-17 20:00:38,138.44,643.58,42,685,124.49,128.44
2019-09-17 18:00:48,141.78,646.91,42,685,126.44,130.41
2019-09-17 16:00:37,135.11,640.25,42,685,122.54,126.46
2019-09-17 14:00:38,127.11,625.6,42,685,117.28,121.12
2019-09-17 12:00:38,133.78,625.6,42,685,120.61,124.45
2019-09-17 10:00:38,133.78,625.6,42,685,120.61,124.45
2019-09-17 08:00:40,134.44,625.6,42,685,120.94,124.78
2019-09-17 06:00:37,134.44,625.6,42,685,120.94,124.78
2019-09-17 04:00:38,134.44,625.6,42,685,120.94,124.78
2019-09-17 02:00:40,134.44,625.6,42,685,120.94,124.78
2019-09-17 00:00:36,134.44,625.6,42,685,120.94,124.78
2019-09-16 22:00:45,134.44,625.6,41,685,120.94,126.19
2019-09-16 20:00:41,127.78,622.27,41,685,117.33,122.54
2019-09-16 18:00:37,127.78,622.27,41,685,117.33,122.54
2019-09-16 16:00:36,127.78,618.94,41,685,117.04,122.22
2019-09-16 14:00:37,130.44,632.03,41,685,119.5,124.79
2019-09-16 12:00:39,130.44,632.03,41,685,119.5,124.79
2019-09-16 10:00:38,131.11,632.03,41,685,119.83,125.13
2019-09-16 08:00:38,134.44,635.36,41,685,121.78,127.11
2019-09-16 06:00:36,134.44,635.36,41,685,121.78,127.11
2019-09-16 04:00:35,134.44,635.36,41,685,121.78,127.11
2019-09-16 02:00:34,134.44,635.36,41,685,121.78,127.11
2019-09-16 00:00:37,134.44,635.36,41,685,121.78,127.11
2019-09-15 22:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-15 20:00:40,134.44,635.36,40,685,121.78,128.6
2019-09-15 18:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-15 16:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-15 14:00:35,134.44,635.36,40,685,121.78,128.6
2019-09-15 12:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-15 10:00:38,134.44,635.36,40,685,121.78,128.6
2019-09-15 08:00:39,134.44,635.36,40,685,121.78,128.6
2019-09-15 06:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-15 04:00:37,134.44,635.36,40,685,121.78,128.6
2019-09-15 02:00:39,134.44,635.36,40,685,121.78,128.6
2019-09-15 00:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-14 22:00:39,134.44,635.36,40,685,121.78,128.6
2019-09-14 20:00:37,134.44,635.36,40,685,121.78,128.6
2019-09-14 18:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-14 16:00:38,134.44,635.36,40,685,121.78,128.6
2019-09-14 14:00:36,134.44,635.36,40,685,121.78,128.6
2019-09-14 12:00:38,134.44,635.36,40,685,121.78,128.6
2019-09-14 10:00:36,135.11,635.36,40,685,122.12,128.94
2019-09-14 08:00:37,135.11,635.36,40,685,122.12,128.94
2019-09-14 06:00:39,135.11,635.36,40,685,122.12,128.94
2019-09-14 04:00:38,135.11,635.36,40,685,122.12,128.94
2019-09-14 02:00:36,135.11,635.36,40,685,122.12,128.94
2019-09-14 00:00:38,135.11,635.36,40,685,122.12,128.94
2019-09-13 22:00:38,135.11,635.36,40,685,122.12,128.94
2019-09-13 20:00:37,129.78,630.04,40,685,118.99,125.76
2019-09-13 18:00:39,133.11,630.04,40,685,120.66,127.42
2019-09-13 16:00:38,129.78,626.71,40,685,118.71,125.43
2019-09-13 14:00:40,129.78,626.71,40,685,118.71,125.43
2019-09-13 12:00:40,129.11,626.04,40,685,118.32,125.04
2019-09-13 10:00:39,129.11,626.04,40,685,118.32,125.04
2019-09-13 08:00:36,129.11,626.04,40,685,118.32,125.04
2019-09-13 06:00:37,129.11,626.04,40,685,118.32,125.04
2019-09-13 04:00:40,129.11,626.04,40,685,118.32,125.04
2019-09-13 02:00:43,130.44,626.04,40,685,118.98,125.7
2019-09-13 00:00:40,130.44,626.04,40,685,118.98,125.7
2019-09-12 22:00:41,130.44,626.04,39,685,118.98,127.25
2019-09-12 20:00:41,127.11,622.71,39,685,117.03,125.26
2019-09-12 18:00:37,117.11,610.72,39,685,111.0,119.07
2019-09-12 16:02:44,116.44,610.06,39,685,110.61,118.67
2019-09-12 14:00:36,109.78,603.4,39,685,106.7,114.68
2019-09-12 12:00:58,106.44,599.4,39,685,104.69,112.61
2019-09-12 10:01:55,105.78,598.73,39,685,104.3,112.21
2019-09-12 08:00:44,106.44,598.73,39,685,104.64,112.55
2019-09-12 06:01:11,106.44,598.73,39,685,104.64,112.55
2019-09-12 04:00:48,101.78,594.07,39,685,101.9,109.75
2019-09-12 02:00:37,112.89,594.07,39,685,107.46,115.31
2019-09-12 00:00:41,112.89,594.07,39,685,107.46,115.31
2019-09-11 22:00:35,112.89,594.07,38,685,107.46,116.86
2019-09-11 20:00:35,116.22,594.07,38,685,109.13,118.52
2019-09-11 18:00:40,111.56,589.41,38,685,106.39,115.72
2019-09-11 16:00:44,110.89,588.74,38,685,106.0,115.32
2019-09-11 14:00:36,110.89,588.74,38,685,106.0,115.32
2019-09-11 12:00:33,110.89,588.74,38,685,106.0,115.32
2019-09-11 10:00:37,119.33,596.51,38,685,110.89,120.33
2019-09-11 08:00:38,122.67,596.51,38,685,112.56,121.99
2019-09-11 06:00:37,122.67,596.51,38,685,112.56,121.99
2019-09-11 04:00:34,122.67,596.51,38,685,112.56,121.99
2019-09-11 02:00:34,122.0,595.85,38,685,112.17,121.59
2019-09-11 00:00:37,122.0,595.85,38,685,112.17,121.59
2019-09-10 22:00:35,128.0,595.85,37,685,115.17,126.23
2019-09-10 20:00:35,128.0,595.18,37,685,115.11,126.16
2019-09-10 18:00:40,128.0,595.18,37,685,115.11,126.16
2019-09-10 16:00:35,119.56,586.75,37,685,110.16,121.06
2019-09-10 14:00:34,118.22,582.75,37,685,109.15,119.97
2019-09-10 12:00:33,117.56,582.08,37,685,108.76,119.57
2019-09-10 10:00:36,117.56,581.42,37,685,108.71,119.5
2019-09-10 08:00:37,114.89,578.09,37,685,107.09,117.82
2019-09-10 06:00:36,114.89,578.09,37,685,107.09,117.82
2019-09-10 04:00:34,114.89,578.09,37,685,107.09,117.82
2019-09-10 02:00:34,114.89,578.09,37,685,107.09,117.82
2019-09-10 00:00:34,114.89,578.09,37,685,107.09,117.82
2019-09-09 22:00:35,114.89,578.09,36,685,107.09,119.5
2019-09-09 20:00:37,114.89,578.09,36,685,107.09,119.5
2019-09-09 18:00:36,114.89,578.09,36,685,107.09,119.5
2019-09-09 16:00:37,113.56,576.76,36,685,106.31,118.69
2019-09-09 14:00:33,114.22,576.09,36,685,106.58,118.95
2019-09-09 12:00:36,121.56,576.09,36,685,110.25,122.62
2019-09-09 10:00:47,111.78,566.32,36,685,104.52,116.68
2019-09-09 08:00:37,114.44,566.32,36,685,105.85,118.01
2019-09-09 06:00:33,114.44,566.32,36,685,105.85,118.01
2019-09-09 04:00:31,114.44,566.32,36,685,105.85,118.01
2019-09-09 02:00:36,114.44,566.32,36,685,105.85,118.01
2019-09-09 00:00:31,114.44,566.32,36,685,105.85,118.01
2019-09-08 22:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 20:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 18:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 16:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 14:00:30,114.44,566.32,35,685,105.85,119.75
2019-09-08 12:00:35,114.44,566.32,35,685,105.85,119.75
2019-09-08 10:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 08:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 06:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-08 04:00:33,114.44,566.32,35,685,105.85,119.75
2019-09-08 02:00:35,114.44,566.32,35,685,105.85,119.75
2019-09-08 00:00:33,114.44,566.32,35,685,105.85,119.75
2019-09-07 22:00:33,114.44,566.32,35,685,105.85,119.75
2019-09-07 20:00:31,114.44,566.32,35,685,105.85,119.75
2019-09-07 18:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-07 16:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-07 14:00:35,114.44,566.32,35,685,105.85,119.75
2019-09-07 12:00:33,114.44,566.32,35,685,105.85,119.75
2019-09-07 10:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-07 08:00:33,114.44,566.32,35,685,105.85,119.75
2019-09-07 06:00:35,114.44,566.32,35,685,105.85,119.75
2019-09-07 04:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-07 02:00:34,114.44,566.32,35,685,105.85,119.75
2019-09-07 00:00:32,114.44,566.32,35,685,105.85,119.75
2019-09-06 22:00:35,113.78,566.32,35,685,105.52,119.42
2019-09-06 20:00:35,102.0,544.79,35,685,97.78,111.15
2019-09-06 18:00:34,106.0,547.45,35,685,100.01,113.44
2019-09-06 16:00:37,106.67,547.45,35,685,100.35,113.78
2019-09-06 14:00:36,103.33,543.46,35,685,98.34,111.67
2019-09-06 12:00:31,103.33,543.46,35,685,98.34,111.67
2019-09-06 10:00:32,103.33,542.12,35,685,98.22,111.52
2019-09-06 08:00:34,103.33,542.12,35,685,98.22,111.52
2019-09-06 06:00:34,103.33,542.12,35,685,98.22,111.52
2019-09-06 04:00:34,103.33,542.12,35,685,98.22,111.52
2019-09-06 02:00:31,103.33,542.12,35,685,98.22,111.52
2019-09-06 00:00:35,103.33,542.12,35,685,98.22,111.52
2019-09-05 22:00:38,123.11,531.02,34,685,107.16,121.91
2019-09-05 20:00:31,100.44,531.02,34,685,95.82,110.58
2019-09-05 18:00:30,101.78,531.02,34,685,96.49,111.24
2019-09-05 16:00:40,101.78,529.69,34,685,96.38,111.09
2019-09-05 14:00:36,99.78,527.03,34,685,95.15,109.79
2019-09-05 12:00:34,110.89,527.03,34,685,100.7,115.34
2019-09-05 10:00:36,114.89,529.69,34,685,102.93,117.65
2019-09-05 08:00:34,114.89,529.69,34,685,102.93,117.65
2019-09-05 06:00:33,114.89,529.69,34,685,102.93,117.65
2019-09-05 04:00:32,114.89,529.69,34,685,102.93,117.65
2019-09-05 02:00:34,114.89,529.69,34,685,102.93,117.65
2019-09-05 00:00:32,114.89,529.69,34,685,102.93,117.65
2019-09-04 22:00:33,114.89,529.69,33,685,102.93,119.47
2019-09-04 20:00:33,114.89,529.69,33,685,102.93,119.47
2019-09-04 18:00:35,111.56,526.36,33,685,100.98,117.42
2019-09-04 16:00:35,110.89,525.7,33,685,100.59,117.0
2019-09-04 14:00:32,110.89,525.7,33,685,100.59,117.0
2019-09-04 12:00:33,110.89,525.7,33,685,100.59,117.0
2019-09-04 10:00:30,107.56,522.37,33,685,98.64,114.95
2019-09-04 08:00:35,107.56,522.37,33,685,98.64,114.95
2019-09-04 06:00:32,107.56,522.37,33,685,98.64,114.95
2019-09-04 04:00:33,108.22,522.37,33,685,98.97,115.28
2019-09-04 02:00:32,108.22,522.37,33,685,98.97,115.28
2019-09-04 00:00:33,108.22,522.37,33,685,98.97,115.28
2019-09-03 22:00:33,108.22,522.37,32,685,98.97,117.19
2019-09-03 20:00:32,108.22,522.37,32,685,98.97,117.19
2019-09-03 18:00:31,101.11,522.37,32,685,95.41,113.64
2019-09-03 16:00:30,100.44,521.7,32,685,95.02,113.22
2019-09-03 14:00:48,100.44,521.7,32,685,95.02,113.22
2019-09-03 12:00:27,126.67,532.8,32,685,109.09,127.67
2019-09-03 10:00:33,126.67,532.8,32,685,109.09,127.67
2019-09-03 08:00:30,130.0,532.8,32,685,110.75,129.34
2019-09-03 06:00:29,130.0,532.8,32,685,110.75,129.34
2019-09-03 04:00:30,130.0,532.8,32,685,110.75,129.34
2019-09-03 02:00:33,130.0,532.8,32,685,110.75,129.34
2019-09-03 00:00:33,130.0,532.8,32,685,110.75,129.34
2019-09-02 22:00:32,102.22,532.8,31,685,96.86,117.53
2019-09-02 20:00:33,102.22,532.8,31,685,96.86,117.53
2019-09-02 18:00:32,105.56,532.8,31,685,98.53,119.19
2019-09-02 16:00:33,91.11,515.04,31,685,89.78,109.76
2019-09-02 14:00:31,91.11,511.71,31,685,89.5,109.34
2019-09-02 12:00:34,91.11,511.71,31,685,89.5,109.34
2019-09-02 10:00:30,87.78,508.38,31,685,87.55,107.26
2019-09-02 08:00:37,87.78,508.38,31,685,87.55,107.26
2019-09-02 06:00:28,87.78,508.38,31,685,87.55,107.26
2019-09-02 04:00:28,87.78,508.38,31,685,87.55,107.26
2019-09-02 02:00:31,87.78,508.38,31,685,87.55,107.26
2019-09-02 00:00:28,87.78,508.38,31,685,87.55,107.26
2019-09-01 22:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 20:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 18:00:31,87.78,508.38,30,685,87.55,109.37
2019-09-01 16:00:30,87.78,508.38,30,685,87.55,109.37
2019-09-01 14:00:30,87.78,508.38,30,685,87.55,109.37
2019-09-01 12:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 10:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 08:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 06:00:32,87.78,508.38,30,685,87.55,109.37
2019-09-01 04:00:30,87.78,508.38,30,685,87.55,109.37
2019-09-01 02:00:30,87.78,508.38,30,685,87.55,109.37
2019-09-01 00:00:31,84.44,504.38,30,685,85.54,107.19
2019-08-31 22:00:30,84.44,504.38,30,685,85.54,107.19
2019-08-31 20:00:30,84.44,504.38,30,685,85.54,107.19
2019-08-31 18:00:28,87.78,504.38,30,685,87.2,108.86
2019-08-31 16:00:30,87.78,504.38,30,685,87.2,108.86
2019-08-31 14:00:30,87.78,504.38,30,685,87.2,108.86
2019-08-31 12:00:31,87.78,504.38,30,685,87.2,108.86
2019-08-31 10:00:30,87.78,504.38,30,685,87.2,108.86
2019-08-31 08:00:32,87.78,504.38,30,685,87.2,108.86
2019-08-31 06:00:30,87.78,504.38,30,685,87.2,108.86
2019-08-31 04:00:31,87.78,504.38,30,685,87.2,108.86
2019-08-31 02:00:34,87.78,504.38,30,685,87.2,108.86
2019-08-31 00:00:31,101.78,504.38,30,685,94.2,115.86
2019-08-30 22:00:30,101.78,503.72,30,685,94.15,115.77
2019-08-30 20:00:33,101.78,503.72,30,685,94.15,115.77
2019-08-30 18:00:32,87.33,485.96,30,685,85.4,106.26
2019-08-30 16:00:31,90.67,497.06,30,685,88.02,109.36
2019-08-30 14:00:32,93.33,485.29,30,685,88.34,109.18
2019-08-30 12:00:31,93.33,485.29,30,685,88.34,109.18
2019-08-30 10:00:32,93.33,485.29,30,685,88.34,109.18
2019-08-30 08:00:31,93.33,485.29,30,685,88.34,109.18
2019-08-30 06:00:33,93.33,485.29,30,685,88.34,109.18
2019-08-30 04:00:30,93.33,485.29,30,685,88.34,109.18
2019-08-30 02:00:30,93.33,485.29,30,685,88.34,109.18
2019-08-30 00:00:30,90.0,481.96,30,685,86.39,107.08
2019-08-29 22:00:30,90.0,481.96,29,685,86.39,109.22
2019-08-29 20:00:32,92.67,478.63,29,685,87.44,110.11
2019-08-29 18:00:33,96.67,481.96,29,685,89.72,112.56
2019-08-29 16:00:33,94.0,477.97,29,685,88.04,110.69
2019-08-29 14:00:31,95.33,477.97,29,685,88.71,111.36
2019-08-29 12:00:30,95.33,470.64,29,685,88.08,110.38
2019-08-29 10:00:32,96.0,469.97,29,685,88.36,110.63
2019-08-29 08:00:32,96.0,466.64,29,685,88.07,110.18
2019-08-29 06:00:37,96.0,466.64,29,685,88.07,110.18
2019-08-29 04:00:31,96.0,466.64,29,685,88.07,110.18
2019-08-29 02:00:29,95.33,465.98,29,685,87.68,109.76
2019-08-29 00:00:31,102.67,465.98,29,685,91.35,113.43
2019-08-28 22:00:32,102.67,465.98,28,685,91.35,115.64
2019-08-28 20:00:31,102.67,465.98,28,685,91.35,115.64
2019-08-28 18:00:30,102.0,454.21,28,685,90.0,113.69
2019-08-28 16:00:34,102.67,454.88,28,685,90.4,114.11
2019-08-28 14:00:31,99.33,451.55,28,685,88.44,111.99
2019-08-28 12:00:29,102.0,451.55,28,685,89.78,113.32
2019-08-28 10:00:32,103.33,451.55,28,685,90.44,113.99
2019-08-28 08:00:29,110.0,451.55,28,685,93.78,117.32
2019-08-28 06:00:32,110.0,451.55,28,685,93.78,117.32
2019-08-28 04:00:32,110.0,451.55,28,685,93.78,117.32
2019-08-28 02:00:34,106.67,451.55,28,685,92.11,115.65
2019-08-28 00:00:32,106.67,451.55,28,685,92.11,115.65
2019-08-27 22:00:40,106.67,451.55,27,685,92.11,117.96
2019-08-27 20:00:31,106.0,450.88,27,685,91.72,117.53
2019-08-27 18:00:37,106.67,451.55,27,685,92.11,117.96
2019-08-27 16:00:34,102.67,447.55,27,685,89.77,115.39
2019-08-27 14:00:31,105.33,447.55,27,685,91.1,116.72
2019-08-27 12:00:29,105.33,447.55,27,685,91.1,116.72
2019-08-27 10:00:35,106.0,447.55,27,685,91.43,117.05
2019-08-27 08:00:31,103.33,448.22,27,685,90.16,115.82
2019-08-27 06:00:31,103.33,448.22,27,685,90.16,115.82
2019-08-27 04:00:28,103.33,448.22,27,685,90.16,115.82
2019-08-27 02:00:32,103.33,448.22,27,685,90.16,115.82
2019-08-27 00:00:34,103.33,448.22,27,685,90.16,115.82
2019-08-26 22:00:36,103.33,448.22,26,685,90.16,118.28
2019-08-26 20:00:40,103.33,448.22,26,685,90.16,118.28
2019-08-26 18:00:40,114.67,448.22,26,685,95.82,123.95
2019-08-26 16:00:33,125.11,458.65,26,685,101.94,130.72
2019-08-26 14:00:34,130.44,459.32,26,685,104.67,133.49
2019-08-26 12:00:34,131.11,459.32,26,685,105.0,133.82
2019-08-26 10:00:32,131.78,459.32,26,685,105.33,134.16
2019-08-26 08:00:34,131.78,459.32,26,685,105.33,134.16
2019-08-26 06:00:32,131.78,459.32,26,685,105.33,134.16
2019-08-26 04:00:32,131.78,459.32,26,685,105.33,134.16
2019-08-26 02:00:32,131.78,459.32,26,685,105.33,134.16
2019-08-26 00:00:32,131.78,459.32,26,685,105.33,134.16
2019-08-25 22:00:31,131.78,459.32,25,685,105.33,136.89
2019-08-25 20:00:32,131.78,459.32,25,685,105.33,136.89
2019-08-25 18:00:32,131.78,459.32,25,685,105.33,136.89
2019-08-25 16:00:32,131.78,459.32,25,685,105.33,136.89
2019-08-25 14:00:31,131.11,458.65,25,685,104.94,136.45
2019-08-25 12:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 10:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 08:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 06:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 04:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 02:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-25 00:00:30,131.11,458.65,25,685,104.94,136.45
2019-08-24 22:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-24 20:00:37,131.11,458.65,25,685,104.94,136.45
2019-08-24 18:00:33,131.11,458.65,25,685,104.94,136.45
2019-08-24 16:00:32,131.11,458.65,25,685,104.94,136.45
2019-08-24 14:00:32,127.78,455.32,25,685,102.99,134.27
2019-08-24 12:00:31,127.78,455.32,25,685,102.99,134.27
2019-08-24 10:00:31,127.78,455.32,25,685,102.99,134.27
2019-08-24 08:00:32,127.78,455.32,25,685,102.99,134.27
